"code","2021 Q4","2022 Q1","2022 Q2","2022 Q3","2022 Q4"
"05113",2319428.53114903,2218806.83050076,2207429.86736795,2208361.13327915,2178273.59944174
"05115",6151701.68667613,8427638.54428972,8930354.89794162,9240212.18112476,6538233.88134542
"05117",2317416.42033156,2097861.11306607,2109865.85754038,2412691.85683495,2387181.70924569
"05119",12245360.9596291,12572078.803346,11696854.339626,11895461.5799134,12267301.854566
"05121",3291685.17383453,3073107.54656888,3185185.14705726,3457481.21844532,3387156.82838048
"05123",1180185.76208949,1297326.11635226,562379.040714609,444698.279052254,158379.444769621
"05125",746508.856737882,550650.806419481,663396.695678027,592847.619919706,697876.809607374
"05127",1831695.37359084,1778332.8869331,1920118.34672508,1944271.0899135,1908052.83274091
"05129",18730.5842622156,18729.7974462525,18729.7974792951,18729.7974792937,18729.7974792937
"05131",4236513.27704592,1323680.19890889,2162129.71345536,2257528.67836728,2248114.78275743
"05133",961203.666086107,1113087.97755447,652960.222280822,244359.87420689,216951.067906218
"05135",44014.3232956688,64150.5173537684,46044.8943557798,62325.2458639288,47686.1558378976
"05137",55573.1473588388,49831.7578636923,60001.8142095009,57153.4920379158,55223.8763116338
"05139",5573006.70238845,4882214.8544506,5159697.31107204,4813477.42623834,5547325.35383203
"05141",553747.406219311,359869.644941691,161250.504052864,539983.467426175,613635.730342434
"05143",5909650.94718076,4581602.10482342,4285644.64059733,4982232.31384134,5728547.84962388
"05145",5772137.3751403,5784160.83542345,5783756.9339739,5783770.47356725,5783770.01965789
"05147",2194923.90052509,2315210.65194246,1922874.45397914,2158464.13498104,1994813.37732995
"05149",2966694.63886373,3073820.51398781,3073259.03626163,3073268.82474654,3073268.65640864
"06001",18176452.2218822,18411507.422093,17895392.3025023,18389998.9976392,17915959.5650049
"06003",-0.000130363552777248,-0.000129238815698677,-0.000129248519707103,-0.000129248435982854,-0.000129248436705206
"06005",7557641.71155512,6537896.96468073,7344468.61425837,8539341.69889523,7841694.25548141
"06007",47786664.6951817,31718961.9809737,38040328.6984634,42148585.3111828,50398413.7179775
"06009",3106035.4055048,2203724.66670401,2650908.30603907,3058330.55365459,3083400.55375642
"06011",36639992.2225823,21272783.0174408,37636723.8724928,36710040.9279983,37757168.4300509
"06013",15190180.8722912,14786584.9255893,14357506.9071327,14739133.747315,14399710.5215031
"06015",3636299.95610843,3667972.09683047,3520069.14442432,3867474.22314494,3666775.56868685
"06017",9819131.79244546,5944073.88181466,8472627.55368509,7162380.28227956,9766869.38153061
"06019",390171880.142136,429625504.963247,564307315.537972,544235212.774406,399121381.714908
"06021",34095065.0806111,24669947.5856414,27045734.8643004,30118831.8051769,34385072.6601699
"06023",22510868.6642435,17690401.1588174,22085490.2783021,23625616.2261548,22514337.7931278
"06025",112057927.29871,97052790.4125655,110388735.022011,104735225.128713,115391162.035782
"06027",427189.29285037,462381.412253377,493840.726442932,524111.255013925,551732.205504484
"06029",797706139.257066,659256047.729185,692597367.701477,796895514.680015,796257330.242859
"06031",90625512.0008706,67756005.5883264,81091614.8764195,91027464.9188453,92671524.5701936
"06033",9723801.36350335,10141645.5964315,11476553.0526372,13006695.8698558,10226188.7897612
"06035",7978746.77260642,2623822.53775557,3867723.85055027,4564660.19342713,6682005.62351173
"06037",101325731.949986,89355661.0004596,98148675.395778,95631571.6962416,98415771.1333688
