"code","2021 Q4","2022 Q1","2022 Q2","2022 Q3","2022 Q4"
"01093",52085740.5132,48529576.6720037,51107017.2339604,48510021.3447452,50142962.496548
"01095",160832718.019747,151144956.708052,156331438.736417,164175327.910796,159475494.517293
"01097",532599933.857518,501991925.716328,498435443.350751,489192636.667776,549112105.192672
"01099",32772014.1502032,29521854.6715676,31899374.1130029,33056482.4288163,32504597.6086743
"01101",287389292.227904,257531507.870606,263084242.998775,256061467.100184,289894554.951065
"01103",306210681.278014,307573451.409359,301231107.726571,302511860.526232,311672384.608622
"01105",4828595.92213574,4916134.74075599,4731447.95298081,4811558.69903111,4660310.83955378
"01107",12704309.3416301,11148435.6742227,11762199.731666,11759284.723852,12430911.3050296
"01109",44583915.5004964,39968211.1492964,43565429.067624,41902544.1590832,44141712.2456592
"01111",14450991.1102684,13177518.1334065,12748909.2777656,13683786.1593173,14426067.0084138
"01113",52822696.0339614,48223915.6356632,45857708.0315734,48684015.915571,52172213.7319864
"01115",71150799.0850043,71907732.6565546,72537668.0831002,73063660.9706885,73589653.888246
"01117",195991775.225993,165046060.617703,178250663.017811,182622486.334737,193956970.265568
"01119",5280756.53835074,4859037.65132673,5185692.47305036,5339953.14131764,5963412.17967126
"01121",225849813.429188,167596724.151827,177029308.861629,189500193.327871,223281698.402184
"01123",29762160.6970731,29762383.2063963,29762383.2428978,29762383.2429038,29762383.2429038
"01125",390875712.628738,386305027.063415,355108295.986619,349294458.972402,390074842.582271
"01127",40111476.5340363,40276454.5696542,40215534.1196168,40237626.6668235,40229612.5114638
"01129",34278176.3256718,33306533.0872963,34365338.7071247,32587212.4817171,34076684.3601563
"01131",17502297.1141983,16342814.0034989,15768809.6390353,16675933.141567,16685715.7459447
"01133",51123106.8632439,52078355.5530211,52933558.1259426,53842140.1716898,54724239.8814539
"02013",3265204.21130571,29280285.0469791,40097367.0660282,41317538.7896733,28627380.7346483
"02016",26247968.1361542,33477999.4666766,31747838.9538356,37264237.6685315,26909974.6116662
"02020",273528915.716592,255994869.692832,256635020.067018,309887005.014124,271236298.209088
"02050",4662735.73236385,6246619.15441932,3835320.27928968,7033958.72827546,4670681.44720841
"02060",4563303.17815565,1024244.01904092,10137823.7426457,28889131.5232577,5885059.67567151
"02068",3688402.79517947,3942616.70461021,3825818.37440211,3560583.98834997,3723840.25971472
"02070",4590118.36964197,4603835.21948144,4603835.21619102,4603835.21619102,4603835.21619102
"02090",92407823.1870126,71573079.0019608,93079086.8280059,106695009.502306,98412131.9946166
"02100",1830861.79544588,957693.061839746,2379308.98773541,3238074.1434297,2083726.09248834
"02110",41132409.6545867,43407327.5388933,51757087.7486726,53054217.3079418,44072565.3735589
"02122",60763261.5193744,57990458.1587989,62035274.1111743,70068593.4333394,61881102.7822304
"02130",11936084.4115705,9427492.86612668,11873387.534986,21041452.0489446,11560035.4329194
"02150",12832241.1948151,13449861.7647916,13248447.4817943,24335682.1381676,14744216.0944296
"02164",796457.31257876,1942344.19042881,819741.901564992,3346644.02521415,1257503.03455881
"02170",61166183.7203857,45452404.147381,56650938.6451376,71262737.8282656,59463405.1897627
"02180",1195411.66291106,452673.146738991,1024459.42558975,2345493.13069625,1227149.38001243
"02185",238098158.12997,250985284.642633,232370646.997021,233636125.219183,226434750.616773
"02188",-799222.563720645,4572857.26159438,8971518.57819256,4043700.6381226,63513.593835461
"02220",11499003.836748,6717741.89169087,11724558.1287159,21628886.0470794,11872969.6471375
"02240",27756903.9299165,23464744.0246362,25964364.6822795,25811521.2166448,28127241.964758
"02282",1646971.51597521,1013611.34288329,1145623.65424092,1470358.66242438,982791.827062177
"02290",2109807.85986546,1397511.23566033,3161795.03480995,2014117.47228814,1526514.17123945
"04001",8406900.06573866,8407553.25865765,8407556.73749609,8407556.75602875,8407556.75612748
"04003",49267838.4672867,49068025.6258851,50038126.4751113,50038106.6946464,50038107.1441219
"04005",88765682.5138711,82034730.1095393,88350263.1505788,91721458.8305112,89653993.7950191
"04007",51125032.8249745,57445450.8619352,45782836.6950508,51934172.9736065,52611395.7497327
"04009",33592022.200186,35961292.5796615,37720172.7550391,38113118.5370313,38496326.036281
"04011",616562.42668169,375237.903383586,503095.495456384,442333.591461003,472989.856013051
"04012",9433905.70259196,8110009.73036564,10506128.9378356,9782854.86556001,9410583.87842896
"04013",5935112966.74532,5308263780.65578,5080571325.33918,5424877761.09496,5732952267.05093
"04015",92149836.5777766,89125903.8809262,98424033.6062347,95223588.7308681,87345635.0452574
"04017",25332292.5998423,22144267.4067683,26397163.1714007,26407068.5774587,28399385.790062
"04019",978963880.046222,1095760182.33792,912000798.283093,939712966.141398,964958152.512849
"04021",151224919.26299,136800142.584729,153180455.147473,153042726.660449,154326333.988206
"04023",10941636.8672987,11432899.6762326,11534535.9470898,11548979.0402854,11550886.0796053
"04025",161472212.637246,154928203.674439,160256624.661849,159263482.565157,164372295.54726
"04027",208441167.969026,127600350.427252,45428239.0444445,106866091.497786,205347043.296575
"05001",53683579.638876,45833035.2479991,50737345.4676855,50946208.5134297,52746088.604527
"05003",28011455.8848845,25228159.8774862,26109285.6168351,26572272.5260832,27027133.430952
"05005",32437866.7561275,31794859.5614447,31730817.4799976,31558723.8413559,32152815.9714464
"05007",286731993.904167,248801538.563974,249268172.570628,276392211.660878,290131015.93508
"05009",33208073.1594556,24416336.6965484,24494645.8376607,26550932.5526034,38778812.6278581
"05011",15575179.5672193,14640618.0014361,14640631.6936735,14640631.6899965,14640631.6899975
"05013",51942277.3021891,49863920.6994945,50087532.7085232,53045281.4305212,54322719.4315058
"05015",43825330.1509473,39757097.6508663,43954290.947303,47555836.3578463,47071451.8345762
"05017",4559856.10464602,3417904.99089103,4083420.1653021,3876301.45946618,4625765.79938314
"05019",20701807.0946471,20703229.3965446,20703231.0547053,20703231.056637,20703231.0566393
"05021",4342378.12465082,3131560.73456972,3660980.63867147,4504841.56475468,3746633.95676099
"05023",19548078.7648404,18497473.8516514,18419587.8722189,19753194.4624675,20330595.5667725
"05025",2763167.89545545,3178328.02971164,3438315.64635445,3058617.63628733,2929802.0942707
"05027",39729619.6787572,35742577.9396168,33596730.6781242,34437894.3069229,39229711.6222276
"05029",25682271.3916963,25588825.6521155,26685088.9515934,25491970.1738136,26216129.5927582
"05031",147808880.003343,133329649.87704,139743321.644151,148497659.71905,152329489.366632
"05033",69286940.9229798,65674048.5745451,73578180.7247923,78625899.0646822,77054553.8976831
"05035",33750114.5050717,31328495.5245306,33084830.3131868,33115443.7571411,33497564.5540803
"05037",6216375.10068273,4900416.17152562,5336999.73923445,5455542.36241638,5821563.94123216
"05039",7950692.59728097,8674061.1477517,8539203.69995661,8617718.08294225,8571489.0753254
"05041",20057993.1393451,18273599.8913964,18340437.7288663,19193751.1952327,19773363.1615448
"05043",19230092.180435,16860675.0770956,17322729.2935111,17434045.8970845,18829587.7189714
"05045",89219728.9547899,73014963.5861482,74809829.5147475,81843538.2482737,85935130.0292246
"05047",14618239.5124522,13549622.186723,14651199.4398209,15299637.5415277,14657231.6787464
"05049",5404875.38921495,4935616.93678266,5339752.96460537,5462509.72596141,6052933.28699
"05051",54094122.4122711,51508047.0390696,51113834.9365251,55786041.6605818,54860188.5966262
"05053",24475359.3558431,23763950.5273357,23837982.0587216,24685423.3047163,24932023.7796926
"05055",65918658.8200695,64760763.6330717,66720887.0228408,65927212.4635984,65450527.9896302
"05057",35505159.0681982,29130037.2661952,36027105.1431524,33548302.5751164,32931769.3800242
"05059",24877527.5150834,20954271.6651416,21867218.2738285,21727880.2982551,21009905.1711399
"05061",34365921.2242152,33988228.9077018,33640525.8053776,33333751.3419311,33063010.2818965
"05063",54498439.4744725,53767226.8774096,51732449.4368953,53177887.4998841,52144215.1854836
"05065",3802621.03737041,3882033.16247539,3951429.39030088,4012071.56931104,4065063.98669745
"05067",17274204.7416812,16489106.5083376,17725732.4561252,16648961.3737476,17917449.2436606
"05069",85320039.6817543,75461788.6802142,73705682.7386752,81191092.7593204,83012126.3090037
"05071",29261801.9967623,25049411.1166021,27327555.4472559,28504471.9152407,28740075.4381214
"05073",2576311.74887836,1741094.28339613,1719668.2539786,1833402.07922075,2752533.34329512
"05075",8569251.92693338,7370371.60688862,8538497.06636668,8597604.92252704,8611228.38711662
"05077",2807180.90654117,1407731.98130684,1809487.17567766,1448180.93170816,2621350.50218277
"05079",6309809.16067886,4938795.52436999,5462002.91318721,5443740.04706194,5625130.61998819
"05081",23919933.7398292,30608461.8592611,24351545.3450471,23625110.8082178,28113001.1110124
"05083",15919998.1266841,14182169.1997821,14887799.2732139,14666934.9149417,14239577.5481402
"05085",37581795.5385935,32102031.4113441,36830066.6827687,35346239.8308499,37954564.2377297
"05087",15745059.5692212,15358617.3067972,15975708.3167971,16617782.1634239,16390243.6761653
"05089",17489066.8046917,15053505.320982,15801635.5501085,16923168.1843582,15231047.6771326
"05091",54534960.6644795,48761566.162435,53557784.9574426,54524489.1602576,52543703.1481331
"05093",182008955.26992,167799752.166165,159805126.213972,165145265.065136,185738422.183599
"05095",3402725.56782849,2039190.21079535,2449161.12759383,3662269.2703852,3432908.89218944
"05097",1117929.9011807,906263.455885869,966993.968664203,970418.539489395,915895.06199218
"05099",10607235.0751418,13131591.8842406,9588038.17038676,9689009.9278437,10756614.5454516
"05101",611759.295399597,545045.068100426,502523.121744989,469939.545268494,441100.946167218
"05103",13997478.3163803,13208062.2882047,14128099.7632152,13459239.5423653,13493300.3072408
"05105",2089828.8015533,2111027.4285457,2118490.96484708,2121115.0233504,2122037.6010846
"05107",9611141.93755556,7108863.33313444,8866930.75875652,8228473.43157234,8722752.22547299
"05109",6507683.6706918,6503745.61611346,6503780.08603522,6503779.76390188,6503779.76691059
"05111",24171229.0754509,15801478.0020702,21281784.0079561,27624661.3835412,24809332.6704891
"05113",17757558.4741138,16309144.3132327,18653118.8512719,17752091.6086526,17185269.2345679
"05115",66215625.2392933,61925257.9582241,70519179.6493327,61464615.8697556,66915094.5762319
"05117",3545676.31530637,2553325.80867188,3460455.28823344,3249382.78798665,2969678.51678559
"05119",366153453.952752,319355346.563016,335970294.716466,343046312.013931,375429261.887105
"05121",23496073.3365691,21953448.2513901,22210385.2162443,24621683.2339022,25114339.8995194
"05123",11250199.0650197,9393699.02171851,10658317.646207,10189132.8155636,11635559.3623176
"05125",54006482.7280342,44390423.1057636,47634638.7700201,45558982.4136753,51748954.2080229
"05127",13188187.5137769,11970424.6666006,12619102.702009,13479735.8502736,13130760.6818878
"05129",1412979.41231669,1521063.36793391,1625666.41311821,1480786.67688135,1399742.05368008
"05131",178695826.311146,178729773.879639,179795517.635487,179224147.340077,178887915.114155
"05133",17490926.8370694,17397408.853214,17281517.1757781,17178799.3663156,17078480.9558637
"05135",2819748.73003039,2769259.73894345,2726738.34929921,2688697.20608956,2654610.42479394
"05137",2800503.60170084,2583279.02622694,2688179.38235699,2812507.89741419,2803816.10476851
"05139",77339855.617529,75621700.6132066,74330906.8258602,73360498.847499,72630952.3843248
"05141",3262113.70493021,2426286.0420865,2772459.4594873,3008548.99434414,2870017.34902666
"05143",280129816.268206,271430028.846914,275319275.496356,275197621.817361,282480693.579849
"05145",52366677.1689072,47472447.0488279,49515141.7402569,53272154.2502526,52016905.5764849
"05147",5650362.04885108,5173591.73087971,4971177.19002671,4876707.24019069,4652346.87025058
"05149",28872745.4797135,26339172.41111,28640774.6158408,28137137.2786785,29431185.304974
"06001",3815260934.79592,4126744298.66369,3415597232.34242,3999399343.05879,4063266736.80114
"06003",191953.245712579,62156.4534327784,161460.019527535,148541.627744335,118607.580861612
"06005",21267083.9170077,19490306.7411108,20238956.2614516,22952803.5729141,21987651.1673528
"06007",195538243.431844,149229201.005023,160329174.048306,160620356.862986,191070095.575151
"06009",20265717.1178192,16772686.8642662,20594403.8300877,20986241.8777111,21709158.3186314
"06011",58819973.2366294,40705387.7363319,62545460.9628052,61118756.0342851,56764680.9337623
"06013",1028228155.49193,975089357.568377,954471217.295308,982610397.445408,1011272626.61906
"06015",7992303.47488758,7341095.75739034,7426337.21350193,8260481.95004964,7931886.61007832
"06017",190478737.092556,144102622.773731,166069933.857896,150385474.519939,184932430.546913
"06019",1148962300.87921,973033680.539791,1141166279.90582,1128663465.95364,1147636045.87776
"06021",53552705.9626399,41568562.185097,44883802.5316329,48412105.8488989,54657021.7207306
"06023",109784004.270756,93056515.8155012,103194138.840122,114057172.45981,118857308.301219
"06025",161837903.30433,145532403.226543,160038501.648098,157375955.989359,161892885.74699
"06027",8635759.72594528,8712813.85735496,8016619.90796577,8332898.65040882,8658178.23921215
"06029",1219396856.31413,1098680380.73725,1158592848.82525,1260236283.98763,1297373135.5358
"06031",181271085.456626,143726760.876244,160688801.534976,181303664.131248,182993933.264411
"06033",27168890.5868445,22246688.0284334,24099695.5025653,28939577.7018555,26462844.7612057
"06035",10168355.0506648,5272470.59541851,6632763.86704615,7109876.56826989,10656625.7573676
"06037",9960650418.69092,8987947689.09707,8562995522.48178,8989827481.47087,9989080328.01826
"06039",201141497.125293,180601308.181234,198838769.156649,200853068.542671,208545563.706561
"06041",321988281.604074,360476395.219741,255131499.147952,279992150.021223,287852516.717298
"06043",5529308.58878339,4289315.69576628,5207599.29000725,5175330.86482374,5425407.17071929
"06045",83513555.6690013,71151118.9796031,75845960.09973,77413709.7925428,85062896.4689289
"06047",337073511.16917,288094145.493654,346030668.358928,359756579.265374,330995398.143707
"06049",6070061.56942811,2928628.66185241,5900535.71073151,6990846.73020894,6182497.46171063
"06051",8354355.61934581,6846595.53525092,8048037.55101466,9080841.81548955,8544366.74700425
"06053",786144830.044545,504121750.856823,881811116.399982,983512360.581143,768333021.571313
"06055",435147442.964778,381488455.801354,432850950.857859,441510107.123421,420552431.525488
"06057",76943632.2167291,67199644.605828,73366894.2931088,77529303.6654367,88979597.7103473
"06059",6384179150.30262,7375519088.03867,4644455480.98368,5393356764.58382,8407008795.86695
"06061",532430545.735552,458238271.709308,499537347.876101,509505793.564596,559092156.609934
"06063",15918295.8962479,12971037.2556459,15687624.8908246,16120675.0396908,15043141.5278597
"06065",1930915019.7941,1872146012.99095,1945860419.67019,1921999925.41836,1994127157.21292
"06067",1527530258.00473,1253172374.95515,1405755630.24368,1374743958.56987,1540922074.15889
"06069",105085787.916584,87022227.3818893,99247361.0978034,112768927.775645,107232117.154691
"06071",1666352730.48308,1501623754.4303,1585143079.64595,1597678949.35842,1714479039.90231
"06073",4851530577.26211,4403391518.00168,4142478221.27153,4583650690.49397,4827397246.15267
"06075",1197212095.44208,1023464696.56232,957187598.114241,1147112892.90025,1218027028.05416
"06077",798615483.717237,712204108.843505,776582219.287438,769321734.658036,842728806.635039
"06079",333120821.020321,334199384.993429,356163158.183757,352057087.801473,382722365.383793
"06081",1567280246.37098,1972214754.37376,1824457582.01446,1686788637.18743,1610575046.12184
"06083",753676854.823063,638876869.237058,699915062.634796,758219179.679205,779909882.323284
"06085",14524186161.7405,8702813080.46722,13659370168.4035,9495766566.16345,13062464316.7529
"06087",319515921.983293,261916466.668113,319899852.020877,345992118.716174,316273728.237183
"06089",141935468.026981,114093349.82486,136417260.090665,138751844.605551,141322485.593508
"06091",711921.97475554,485159.525935659,514443.166097628,735561.129221659,706875.771006836
"06093",37891322.2394398,26697092.0166852,31859141.528119,34683036.0967361,36680550.8773773
"06095",497868726.43228,433763446.982042,491595552.542369,555141788.99276,513115318.686087
"06097",1094950405.21687,1106034536.84721,941743774.992824,1024024804.6784,1041038080.66475
"06099",774325226.345303,681116514.054732,713516807.416475,789771299.158365,750778386.699399
"06101",128526160.941061,70329227.5071008,148069250.45701,97228096.5301034,153268771.118399
"06103",93224795.3994184,74434256.2027612,80306671.9950878,84216446.8960268,89640260.4976203
"06105",5539919.24773372,5539940.39231966,5539940.39529969,5539940.39530011,5539940.39530011
"06107",641856128.612595,586409550.754596,628580760.177283,658507693.818261,644903729.560113
"06109",36056004.2656318,30869171.6244766,36108308.2288672,34225611.8178725,36612917.1941738
"06111",1222338829.05599,1066726954.23407,1069919153.11406,986322463.687285,1286414296.1634
"06113",325053923.227482,266141667.609735,311246726.635351,336696317.149595,315889856.899423
"06115",45333612.4904099,38534019.6764179,38699223.4365281,42417658.9618501,45480756.6986522
"08001",740855264.563239,655782619.124275,691877409.560338,710876707.103257,766454049.477822
"08003",10584677.9022106,9001963.91100766,9033630.38413045,10462145.7828122,10404813.3409891
"08005",666171812.875075,657788215.969678,618887981.643674,631439521.88462,667344843.884495
"08007",6170702.63699732,5049284.92345567,5814402.26154503,6363850.74505295,6402054.2842305
"08009",1258209.59231367,1247410.2888171,1244686.89420667,1246620.0980973,1251359.42071592
"08011",892538.389720438,882377.552251822,971486.693956544,975770.240704992,896040.768025237
"08013",601709133.704495,592239881.764665,609673046.730664,627761786.515133,615808115.498759
"08015",13357782.9004294,12888620.2247672,11999721.3964824,12889430.5831229,13606539.5798809
"08017",2565877.75014626,2509639.41765002,2488251.24241541,2536954.48730887,2558423.00771121
"08019",12826385.7208579,15617388.9661143,12867519.9721712,13706334.4157004,13097553.8086834
"08021",3418020.14857429,2718995.10165864,3083746.66243431,3150559.07285415,3393377.98646636
"08023",2644559.64838505,2637409.31194389,2555895.25242979,2619110.83865051,2660741.69145779
"08025",1931942.51892678,2043273.6052835,2112690.45859504,2112689.78538983,2112689.79004832
"08027",1117638.36014738,848765.337292853,974811.260581096,1004996.15858148,1082275.11565581
"08029",17315700.4911866,15152740.2553797,17642525.1190098,17438324.9398721,17375809.7083902
"08031",1202340765.30369,1130034768.84938,1053075743.11812,1207081167.09065,1195958381.6089
"08033",854177.899296311,1181146.22186506,1347505.01532288,1264882.60981312,1251100.4138864
"08035",270679776.554308,248352911.918609,270980374.66268,274836945.236156,279632094.442272
"08037",76162952.033033,50876852.7525864,63053915.2054857,60584323.2957273,74623902.2860997
"08039",17165609.2147985,15854801.8759085,15985530.8280728,17138430.4425739,17311796.2945563
"08041",517613787.305748,481550224.645648,471017085.150963,535614094.517812,507286847.662526
"08043",21806211.9507286,17847826.7628223,21136589.8958564,21408114.5235399,20533202.1285126
"08045",79182388.789056,43688948.3373562,72514258.5589005,76520423.6998722,79155778.98971
"08047",933247.282715719,880636.522368494,951871.437031212,971788.397271191,941718.229111827
"08049",14803048.4506775,11283373.5032315,14850663.8594392,14248788.9089487,14206330.2039113
"08051",20796617.2298446,19043190.7287274,20465710.9096612,20118314.513488,20312800.2594365
"08053",-4534.96253032631,-4480.18397578677,-4481.16340014472,-4481.14597055843,-4481.14628075702
"08055",2007688.1592233,2142986.12491056,2142987.41141668,2142987.41186208,2142987.41186223
"08057",2582166.17551037,2330566.14374749,2403322.79542161,2475105.58240655,2598010.57349866
"08059",868584236.833352,870826223.720145,866031578.019838,858023136.141512,874096604.300202
"08061",629374.135318935,629196.981841285,629196.705292852,629196.704861134,629196.70486046
"08063",9482005.39934102,7231257.1567772,8233123.06102542,7254732.2719653,8827437.26627182
"08065",10137892.2270818,10179088.4312445,10179641.3635091,10180676.2640962,10180522.460462
"08067",46925814.5153494,45307732.4315596,42644647.9932884,44510113.8781357,52476235.2471396
"08069",603553800.887769,574458731.78489,542435905.171793,537754741.787462,623671142.240802
"08071",9061114.33613671,8625999.42945304,9287223.76806904,9264780.20585295,9149921.05815833
"08073",2387496.29093871,2406118.6791866,2405060.42251611,2405124.92541478,2405121.00959032
"08075",13558691.142036,13559462.2369289,13559463.6345544,13559463.6370841,13559463.6370887
"08077",151472739.535076,122206404.049273,135447367.876815,149598779.324316,150861041.462617
"08079",236674.827963196,240011.206729967,242423.744270365,244168.434845112,245430.154142941
"08081",13608878.1888993,13652051.8487961,13853196.7425354,13771519.4133807,13896478.5744367
"08083",10822003.5109085,8244545.5190889,9978055.2786578,10651424.0425418,11325098.349693
"08085",34646352.7859307,30812033.6994547,33575949.25257,33486730.3862168,35482452.7731223
"08087",86091964.0884127,57275112.600033,74490034.1324947,74989265.0071055,86746551.7599789
"08089",11614464.4032173,10499320.9195599,11304126.4040524,11086627.0440412,11013584.0193818
"08091",9565738.75328872,8204914.30906569,8943832.22245728,9371093.59657092,9078474.60975197
"08093",6095797.57048393,4883784.93618917,5553435.67935383,6283003.061336,6252150.09781107
"08095",5074986.72557665,4983242.15475701,5417661.16672497,5229140.09704532,5274023.60641837
"08097",19692604.755837,14659831.3761121,15842852.8311349,16969669.9754346,19058153.2189344
"08099",10413620.6544353,8991215.23568715,9644942.18371678,9812098.86441898,9045979.24243527
"08101",137407685.891784,133635243.861201,130614089.276003,119904404.561727,148628976.204671
"08103",13881285.4129102,13881308.322566,13881308.322904,13881308.322904,13881308.322904
"08105",12993208.9264598,8877922.84253802,10679542.3434774,11822848.7741601,13033439.7446235
"08107",29313884.1171452,25071154.144179,26768477.3741757,29771575.6208727,28885440.6467218
"08109",5463887.30135519,3711351.1549244,4118274.33803282,5105202.31317017,5370086.55654814
"08111",6913.27932204191,6916.33450786831,6916.33585892742,6916.33585952489,6916.33585952515
"08113",10445270.8796858,7821529.16273257,9345793.86750609,10218972.0176295,10648095.5669515
"08115",1241901.85554781,1366102.69178599,1485787.50709469,1491310.91500541,1491348.03427481
"08117",28538704.4731792,18994314.3606062,17457909.2531505,23452719.7815008,31307133.8540891
"08119",20354400.5669423,22923024.3218155,19214009.4093041,19272708.2249372,20531199.8410299
"08121",2712455.53469137,1092967.66252054,1225201.84199469,1523359.01311154,1650315.55756726
"08123",559213611.756312,619997456.827495,560169964.596525,567997572.739336,589481250.068394
"08125",13886958.8358221,13515071.1577497,14709277.2695457,14114131.9690145,14402632.209496
"09001",1176905179.32749,1161887911.76369,1059462802.07232,1074052404.73009,1200089121.82379
"09003",1614144344.09975,1486774918.98761,1500955766.30902,1529807474.15749,1646004048.31878
"09005",238141896.040816,198131287.909767,211298377.666101,218594905.761768,237742068.272805
"09007",305002555.736247,248342450.894101,275048156.91585,252066658.393788,295080741.711049
"09009",878715778.843279,761263441.448519,803725444.875107,829647259.633342,875758879.922683
"09011",526056549.609563,608377380.023126,491097909.460471,549276373.591802,529937851.701042
"09013",83317785.2062837,83317696.0400471,83317696.0385528,83317696.0385528,83317696.0385528
"09015",121482460.546678,108748252.785409,113131828.399002,117855700.99877,122731862.338146
"10001",59948.7340594728,41280.2235848862,47725.3865628653,45570.1687704725,46298.8649552361
"10003",556778242.026788,483295850.775905,476797920.172524,489993703.498724,522465747.875725
"10005",230309109.790692,203199105.149738,220968269.489826,225213438.516372,231486034.500372
"11001",353707148.857403,331668086.1408,331729105.88214,335675341.599729,347268632.6531
"12001",155134356.703298,144995130.154892,151652787.036229,146600481.008265,158712037.892156
"12003",5664380.57325313,4625683.59809809,5420626.84599463,4569675.9631893,5305742.94588318
"12005",137676521.880081,135060373.633223,136415275.645268,138828874.442097,140244597.089197
"12007",11285924.4717361,11259606.8498071,11256362.3245349,11255937.5685934,11255881.545018
"12009",960019144.221619,1013689902.01951,971424050.312554,967769957.197864,985044167.35565
"12011",1237034096.66227,1146879037.12266,1140857231.49495,1128471106.01501,1208155989.10692
"12013",4108767.84296872,3588929.29502147,3807697.54825255,3714632.11309968,3895219.59053071
"12015",75841175.3835786,65844982.8468783,68440451.5955714,71451414.3800565,74495848.2471192
"12017",45670409.814395,38944203.3135716,41289438.0087502,42269355.8325679,45946151.7454971
"12019",85769169.3800998,62307238.1255864,72722930.0937473,74870186.2953425,84897739.4998362
"12021",382249337.979931,347436972.898019,368700565.727156,344525102.105758,377649325.764479
"12023",45681694.8909757,44060172.9389848,43285434.1417056,43340497.9644806,45212146.0788734
"12027",34287552.888816,26360723.4874036,33986398.4596886,27475970.1615363,33196853.7282262
"12029",8607182.89396457,8607182.89396457,8607182.89396457,8607182.89396457,8607182.89396457
"12031",1080561461.76598,1040334799.59786,997529232.385217,995950383.212591,1083302450.66163
