"code","2021 Q4","2022 Q1","2022 Q2","2022 Q3","2022 Q4"
"01087",35686.2090339865,34126.6572311608,34203.0699280948,34199.3450207564,34199.5266450298
"01089",514123758.058714,500946079.698322,492495766.480936,497645321.647567,521908764.301301
"01091",21356747.2523969,19397551.1684822,20495787.5464278,20310977.383141,21256330.8530434
"01093",50320230.6702269,46844295.2722024,49310943.8858438,46712821.8019707,48356118.103075
"01095",140430861.251519,134485167.654015,139600514.951369,144956090.502442,140083857.894398
"01097",374238682.573866,353896470.887295,358299275.701192,361369184.187439,374625594.915964
"01099",20501192.0671811,18776144.837663,19420425.0423454,20160111.4437992,20619623.4028321
"01101",224843301.9055,199557604.352051,197725945.225185,205568862.814423,209480351.514794
"01103",241626029.874805,244555214.757439,242138308.666958,241637385.362717,245684767.153462
"01105",4219547.66751305,4224134.57397647,4223746.11876734,4223785.90041178,4223781.88823382
"01107",9877168.14334652,8297381.79724452,8308770.74871608,8608064.9875176,9461130.59224211
"01109",38850891.8578191,34449302.8521825,35360205.1541933,37215705.2884061,37208583.8057723
"01111",11804825.7825466,10870338.7827363,10317191.3620695,11211898.2302081,11773002.6151449
"01113",44540397.6497811,38507384.8013479,39552607.3710123,40158532.8775763,43229292.0546272
"01115",49980614.4357725,50287761.546137,50850557.0240202,51208863.1940049,51567169.3783762
"01117",87734334.5261769,80459675.2190388,83607264.1875849,87119556.6679059,86089204.9337837
"01119",4068839.74773799,4126114.76640381,4246794.74625505,3992905.31354174,4488379.50553611
"01121",195288890.694782,142703822.001576,151343428.49725,161842780.633935,192745153.789201
"01123",24048905.6319674,23767723.7788252,23775172.0557562,23774981.4206078,23774986.3043329
"01125",309561204.156473,278010411.02756,283243831.965099,276473679.33252,316839463.012742
"01127",28726566.1164245,28592539.4666493,29702402.5637449,29653752.2554384,29544954.1549571
"01129",30298330.8010035,30247062.7737233,29412158.4750336,27260853.3491982,30121149.4469214
"01131",15204536.5514754,13976978.9888621,13544226.0074024,14740952.1495571,12794805.5632113
"01133",48849076.6088098,49898146.0023412,50833204.7214189,51822777.0929369,52787105.1442546
"02013",11674728.4136902,9339409.13186382,34490303.2605843,47189525.3375248,39109960.5726899
"02016",23038504.1139773,31326773.7738924,25077735.5249606,32596887.9666545,24461141.2776925
"02020",25637415.0100092,22515597.138506,24911565.1831259,30266923.0998905,26299457.6676561
"02050",62053.2491626483,65177.133885769,65439.7860247838,65462.2570192059,65464.1821987321
"02060",7294906.17489775,5999971.39378786,9645002.11732101,23632599.103433,6792047.06006711
"02068",-5.16665881475958e-05,-5.09545993030004e-05,-5.09644108208845e-05,-5.09642756138615e-05,-5.0964277477075e-05
"02070",128741.967771337,430046.992086108,1627701.74425522,145104.544883717,212982.103844678
"02090",6658097.90997834,5654227.47940319,6422299.59798715,7372111.99420278,6667642.4823795
"02100",51082.9213950389,463617.547796339,421652.849765858,385123.460019117,616402.286823283
"02110",3604160.82154407,2983577.08883186,4043196.98189256,5263511.44234907,3150050.37632897
"02122",18286888.353298,20736644.877533,20293981.3656212,26310734.5566585,19313313.1614585
"02130",5313179.7771183,5870858.15958228,4254410.92780466,9043120.90519075,3258578.02260036
"02150",8965434.10960278,12438257.51987,11271595.458791,18925849.2341003,9529912.55541727
"02164",409754.610439012,409754.610439012,409754.610439012,409754.610439012,409754.610439012
"02170",4337029.77198266,3457060.69619974,3659371.26834493,3607575.2881222,3640712.84243122
"02180",-696.414242163001,-695.517743903155,-695.504196667113,-695.433126203059,-695.508498728623
"02185",0.000113909173166822,0.000113343132643108,0.00011334594541133,0.000113345931434124,0.000113345931503576
"02188",0.000312433957850219,0.000308746258405089,0.000308789784273774,0.000308789270538423,0.000308789276602035
"02220",5424613.75228975,4777491.24681523,7564327.97527815,16344285.8066485,8351936.32140807
"02240",146678.689966728,63676.5500595984,162636.774709526,238135.62864181,147828.175479357
"02282",5289.39233209285,5306.42952419634,5310.24906303392,5300.37130992103,5297.49010414053
"02290",-0.000113928325936561,-0.000113660800099467,-0.000113661428263315,-0.000113661426788358,-0.000113661426791816
"04001",986682.162343394,965368.563847372,971839.194963952,970297.662183444,970664.933912887
"04003",7893511.94905045,7914727.88996253,7791311.33481477,7676771.49468867,7571010.23186076
"04005",54071570.8885341,46854515.2327442,43030597.2571428,36700255.7374974,32735584.6369402
"04007",22280365.8037443,25814571.6992162,23685354.4067633,23277799.3604551,24288843.2807272
"04009",2672216.0967512,2316733.56522587,2063650.47167213,2645566.07303948,2789516.09875424
"04011",0.000202532766314407,0.000203393464871611,0.00020339712258683,0.000203397138131044,0.000203397138197103
"04012",1939753.98440252,2222445.01778024,1867903.60522631,2279931.05310847,2053861.86576475
"04013",3354358761.60897,2844311834.22402,2804227190.62582,3103663713.93698,3337519033.48885
"04015",42593188.124903,41192276.2078118,43318376.1920413,45487609.3702084,43639160.0990605
"04017",4704692.20184753,3744729.28328164,4063792.25322377,4287437.92554477,4596818.39725163
"04019",683200714.427617,793134664.570252,607504625.609906,681900425.976942,690482821.476457
"04021",77562094.3201701,72963870.5281933,77339123.8771158,80027727.5657357,81697521.5773952
"04023",5383014.35101715,5383174.23583101,5383174.93119838,5383174.93422151,5383174.93423465
"04025",53527380.788487,54352209.0880719,54010137.6481952,55003828.6972545,54703239.8881891
"04027",35975640.9341589,36281704.7109501,30424263.3645963,30472710.4853499,36519983.8984469
"05001",47318798.2314454,39129501.4330438,44331769.1621927,43325491.4260839,45982474.9015411
"05003",18415248.2767014,18149134.8680438,17161177.6309193,18165461.447309,17752676.9426796
"05005",25772821.063714,25917828.0549005,25706095.0726109,25452578.5225172,25553509.6807613
"05007",167052284.773163,157627018.252667,158794889.222443,171310126.406459,170154810.430623
"05009",19646187.3082839,19609951.956252,19581213.6414889,19547475.6404891,19498038.2082161
"05011",11876253.165208,11170544.4150829,11792156.4735944,11175997.5140819,11787905.8786754
"05013",49888190.85944,47649755.1364052,47593943.1462935,50701144.949612,51738707.4526932
"05015",38827453.1489245,35986148.0878404,37198357.067819,38833416.8516953,40129602.9500916
"05017",-58141.0339752322,-50156.1062579447,-49720.0876901222,-50009.72817187,-49974.7234706852
"05019",16957258.8294813,17559575.3575403,17807790.9286333,17910072.385159,17952219.2030586
"05021",860041.712346364,743737.047060576,596985.736453789,461740.986042142,322189.951292414
"05023",13324872.6868196,12015269.0607668,13285008.2186336,12599977.2027452,13075004.0495274
"05025",79214.1612723327,801122.102899322,462625.382363012,262975.657726022,369751.482486572
"05027",31981627.8373364,30651206.9244401,28679382.8790747,28975799.6002605,31571487.9409439
"05029",15560221.0991721,15012724.0973204,14639230.9536434,14886316.527926,16833793.9154005
"05031",103710136.087763,100629200.460986,103727968.184664,107016773.044195,108012212.694362
"05033",60355874.0113303,57937051.0726947,59425523.5771876,62965786.8710086,61824801.5565552
"05035",30190982.3608217,25516943.7576089,26166395.4915194,30336187.1430112,29151114.9220956
"05037",2164329.25368354,2066626.65588236,1974920.60878701,1891812.66883822,1811952.36436682
"05039",6839444.45591503,6632563.40665939,6754365.32900826,7213081.67928134,7066602.80234614
"05041",14668260.8599259,15438350.2985373,15071920.1115584,15379866.635789,15120949.3516852
"05043",13041340.1060775,11993745.7355574,12377610.6214429,13595195.7956518,14154140.711233
"05045",37797564.7838419,31865936.9855536,32015801.9649566,34130742.1933389,33841512.5055041
"05047",11594033.3144254,11166380.2534407,10857163.6963948,11418858.8505703,11509315.6643658
"05049",1055540.17099821,1055540.32851098,1055540.32851032,1055540.32851032,1055540.32851032
"05051",30688185.2925189,29539148.2335572,31478676.2029642,29558014.796788,31457896.8925713
"05053",17949599.1110059,18060880.3270608,18172283.7957501,18283687.33385,18395090.8719894
"05055",54905012.8954731,56806617.4898533,61468675.0929263,56383580.1821279,56575191.68752
"05057",31273277.2265517,27811306.1053218,27951219.7936989,29603297.5934861,31991065.4546839
"05059",20552789.9814968,20732626.6340555,20732600.0088482,20732600.0127845,20732600.0127839
"05061",31546990.7924601,31190467.7787479,30865346.3216848,30577009.0857371,30321257.2931166
"05063",49055351.7119644,40288897.0516517,41164718.7538037,39950256.9933865,44975202.2403585
"05065",1368309.05937845,1399431.77257277,1395755.39189894,1396230.71567202,1396169.91624279
"05067",13199182.1031654,13261640.1956664,12318032.0916643,12749115.3964625,13161157.8600389
"05069",76363936.0783981,69421925.103267,65950949.4380665,73009538.8920806,76021861.4884867
"05071",23465032.1728919,22041063.864576,22537901.9410354,22783088.1137603,23929088.4394106
"05073",433450.038687732,436937.708401864,437063.757239484,437068.273826848,437068.435615174
"05075",2691514.74980021,2476787.1478037,2539897.16534616,2311903.86607774,3040578.95304432
"05077",121.596715488512,77.5203508679297,93.4935659285111,87.7043505239708,89.8024966456433
"05079",2362576.44302477,2820773.73040087,3104154.79218053,2671206.61879399,3034193.97733625
"05081",24072367.6847048,26532874.3996701,19824071.0427197,18652289.3084158,24065199.5559869
"05083",12565496.4083889,12344255.0904866,12534728.5928826,12645608.1837539,12527437.6831698
"05085",18496817.2904449,18497110.2091041,18497110.4264671,18497110.4266286,18497110.4266287
"05087",13780904.5575823,13182556.8880698,13688067.9451701,14436459.5260819,14031329.2800769
"05089",16122763.8434777,14589588.9868488,15059947.3837237,15540058.5423549,14403776.1192984
"05091",38224510.7207947,37750074.2633409,41564904.6494784,40333734.5120306,37914106.5814065
"05093",159419050.759886,155398916.336762,145519464.226213,148141369.288401,162582707.384128
"05095",1458492.44238581,1124436.24182866,1286577.70599695,1367639.19378864,1285112.41635931
"05097",389567.397842995,346604.757250497,354747.63635968,391482.260064302,365899.101770134
"05099",176669.157360587,166176.515088954,168185.497562087,167833.968779682,167896.537177493
"05101",437746.365905883,319973.856835787,436621.610675393,417957.080596333,373948.518392458
"05103",9372246.47633993,9229822.78828645,9503385.10723368,7629106.73030741,9484712.13242825
"05105",398812.322029424,395241.674587018,401231.274268367,388563.674070591,380856.494930531
"05107",5205235.69670427,4942005.48281012,5222028.42132592,5131809.81655663,5342444.77926482
"05109",4399170.83658047,4392813.79043997,4392960.60346277,4392956.66398002,4392956.76932136
"05111",16593643.235408,14992396.4652768,18745866.6015053,22870923.2278267,20711929.3804733
"05113",13736351.2637491,12257040.2133367,14068143.7120501,13044579.7338304,12900087.6587676
"05115",42096532.4078143,37736344.512573,39001090.4306129,40439092.6524853,41263979.6989291
"05117",487024.242823237,434374.28098548,258607.475030081,297038.281502847,234289.606766429
"05119",190746056.61055,171563805.294176,176780069.864034,178976319.966374,187726513.697064
"05121",19203265.792618,19617003.378426,20024102.5275477,20431192.7203056,20838282.9015623
"05123",-246529.793595286,685752.303189958,-546227.201878656,430964.578744575,-943512.404551637
"05125",17429921.3587311,17890540.7662406,17887863.4008009,17898761.7546921,17285780.4866959
"05127",9491677.2043137,8632298.91367843,8010751.06397072,7601316.04003617,7327156.96913944
"05129",1151979.14740535,1053463.72351761,1063326.17485988,1105121.46510744,1091580.14548548
"05131",148646367.220549,149303540.561494,148798295.229542,149282483.029713,148817604.829769
"05133",-347575.337245959,-378231.32538459,-371890.052381697,-350342.622434444,-334657.890845834
"05135",1756666.45614232,1685901.95442783,1759563.36517042,1771817.31569063,1748318.28262495
"05137",2477607.78411822,2095600.12397312,2244593.51935552,2485053.82099402,2672063.64443349
"05139",51128831.0934253,51904551.0012318,52014571.0280142,51788656.4300576,51410424.7042256
"05141",1367003.91132973,1374124.99766202,1373250.39765426,1373358.71163136,1373345.31129756
"05143",176734853.586081,174970709.126511,180666142.601634,184878492.404538,184516445.741431
"05145",26910785.0994153,26911320.0754802,26911319.780935,26911319.7810972,26911319.7810971
"05147",2946787.23397197,2553193.51424787,2850202.1006886,2901179.19258313,2923783.46797945
"05149",23100257.0560631,21693748.3054637,23862892.061626,22651648.6448515,22854484.841561
"06001",2806940634.77682,2946076860.35216,2343022632.14754,2812640398.67311,2787413770.54147
"06003",0.000147826582629397,0.000147842437631747,0.000147842439332941,0.000147842439333124,0.000147842439333135
"06005",8441666.27515489,6810299.56014001,6183091.12171138,6965785.92559253,7590107.24126867
"06007",58663549.7561841,53769054.3783875,54048903.5087009,63653775.2375608,60744279.3033099
"06009",3092625.14336243,2500306.84628002,2969352.2222772,2929171.98592866,2901511.51584047
"06011",20790215.8929445,18478108.2925692,20188557.317292,22877687.5815683,21247591.2234022
"06013",398298528.328995,427557423.874662,348077986.02319,367340672.651806,391979440.491127
"06015",1908306.17262655,1878408.6653917,1994076.72144433,2060522.174756,1970250.20964895
"06017",39924106.5478179,39926346.5041938,39926344.6372961,39926344.638852,39926344.6388507
"06019",387184856.673871,333227683.680533,346219756.720927,380957384.856916,370827340.203651
"06021",12844379.3062162,13034163.028522,13223946.7508278,13413730.4731336,13603514.1954394
"06023",41567766.2070303,38910482.1936644,43601202.9005,45012819.9901614,45991405.5756269
"06025",31020289.1786886,30334560.152942,31169279.6194711,30757393.3972716,30314241.5419636
"06027",4632291.64533213,4095850.05825262,4362768.58986031,4829715.49192631,4645822.73904441
"06029",212945544.522134,205590699.719673,196894336.713434,204715859.393689,213630079.628013
"06031",74779397.6631428,61739704.1947988,63504835.3793385,74182745.4625555,76035510.1404478
"06033",5488665.60903758,4257387.08045111,4390376.91536979,4806186.89379743,5372067.48058504
"06035",-47480.8991444288,-73259.9246294443,-79333.6821650497,-292394.99996409,-12617.5151370308
"06037",6693994059.802,6153920225.30273,5840102217.67406,6017476994.54878,6606885477.02963
"06039",58357104.176815,49511102.6600815,51613070.2571796,53422146.4572452,59814849.1007139
"06041",131470110.098259,232719766.621222,133415663.999974,133750988.468585,129108251.805037
"06043",1145754.29608568,1179043.77816907,1162759.79264831,1158134.13989368,1158744.50426584
"06045",37279306.6387114,35237228.9351289,36900370.8588197,34486112.6101326,39336731.3559327
"06047",144288837.458147,133120708.390611,137571340.986538,155227275.386815,148034217.950271
"06049",169518.413664274,121966.32944276,214869.237127794,56063.4530593037,148893.760130814
"06051",1330653.96610224,1183631.66522183,1365280.5061444,1521700.9887044,1282802.88014671
"06053",69263093.1780516,70440599.7576371,70440418.072128,70440418.7104372,70440418.7081948
"06055",272533300.161367,259492199.019834,259041738.505732,280794852.932581,283691386.290865
"06057",23763986.0777076,17947150.6560911,19194729.9740684,21625058.9309705,24994725.1259644
"06059",3611808341.76438,3262090364.9031,3027829461.98921,3392728318.7354,3550379652.83405
"06061",121720443.01115,102052212.844338,115006903.874236,107630264.146108,120727252.180031
"06063",8772169.34816912,7680506.91323294,7356086.69049043,6262067.68219941,8785673.52893919
"06065",652619537.969176,669112386.052438,659821616.642206,642609296.629839,653109661.792917
"06067",428333465.508204,358472842.423798,421586677.042397,370539522.942859,430260446.087268
"06069",55201630.8682962,47148367.3133193,49284230.7213483,56136414.652354,55052223.4225088
"06071",881725166.327909,811279014.720729,799774056.439289,809771943.121048,876346720.091457
"06073",2959178322.68441,2975874831.73738,2403619791.63584,2815868588.38916,2948598450.527
"06075",500579214.999163,463667222.424658,423481576.64004,446238230.807602,481993185.660358
"06077",353539601.310719,324872847.140346,331935765.149792,361213609.641406,357748902.915047
"06079",120512156.830493,112246038.688792,118584233.213673,120059766.289522,121413877.54269
"06081",1199698830.71577,2089874322.56347,329486164.233484,1348290861.40694,1151231977.60626
"06083",285445409.824968,288623503.226053,236130264.593535,250494656.672917,294794011.140432
"06085",13485515230.0757,7205284390.54051,12721150057.6554,7896886491.45574,12169281981.9723
"06087",132016388.238452,133155462.82177,133226910.936153,133230986.478315,133231217.596834
"06089",42537292.1688759,45258878.8967616,42437770.0336089,38659455.3495118,41678234.2691685
"06091",-12.2027197406316,-21.866613879476,-42.3900093012108,-78.4638651434132,-142.199742264055
"06093",13117686.3433659,13191539.4496167,13122129.0169119,13186336.5909845,13126921.0783432
"06095",251959754.742482,217570809.686992,201794742.123571,212535006.736384,246406111.628953
"06097",651480501.753451,671735038.828367,584332189.97912,582326143.698664,637233162.284961
"06099",389190713.013969,401739406.864749,368649668.920095,394814653.836115,396425995.718072
"06101",24206211.7739777,21073971.4992256,23745033.772359,24412877.0135926,23977423.2510764
"06103",28410164.9725679,26806551.8642396,29397232.2664376,24781631.1374138,28813901.0572965
"06105",3087044.8711787,3248947.04112176,3253295.45009346,3253734.20550327,3253776.07051096
"06107",205697600.343492,181443361.619172,198267375.280737,191270329.843569,209414620.622479
"06109",13830357.5509197,14056198.9894168,14079942.4202455,13647594.903992,14832708.9541669
"06111",560640163.55937,551933639.205224,532124583.574792,609007043.405976,681999649.157397
"06113",122428108.271229,113336271.290996,115555944.216534,123492685.768638,121852152.653552
"06115",12592396.8072586,12592567.5360941,12592566.9916667,12592566.993403,12592566.9933975
"08001",256193997.482662,236356175.509532,241509831.177536,230582012.578778,253608230.383066
"08003",1491978.48278384,1327371.82550536,1516691.74442209,1443371.00074805,1580431.49266496
"08005",153403078.29621,153956682.643077,155025732.175242,153901572.900757,153885085.346235
"08007",698182.766780774,659755.858275338,666058.549836443,857982.500563402,702125.180748074
"08009",0.000162536388254674,0.000162375437606022,0.000162375596973097,0.000162375596815291,0.000162375596815445
"08011",6.45698883404157,9.0522712637619,11.3558419710139,7.74749914963036,10.2805708202916
"08013",488245589.494638,489284249.640525,485876274.493917,503638749.203928,494470949.847417
"08015",2312795.69692962,1816432.80598992,2034015.05575529,2051524.92318871,2292361.53492357
"08017",-0.000128840182555239,-0.000127127474523229,-0.000127150242217722,-0.000127149939557933,-0.000127149943581305
"08019",1398954.47079125,1715961.64133724,1518900.31749844,2018114.46281556,1646859.18617143
"08021",478251.349190159,303325.36004358,363144.452240072,359714.671150669,471971.438297608
"08023",8968.84272306553,8778.86884505552,8782.8435666507,8782.76038392244,8782.76212475592
"08025",0.000111015389109858,0.000109644019344617,0.00010966095982641,0.000109660750561242,0.000109660753146288
"08027",472015.970266435,478186.64544527,483946.841632625,489707.367814801,495467.893628139
"08029",6103133.99202504,5538251.07042931,6006965.0586909,6058417.6889839,6150243.21123406
"08031",343888287.599114,332672051.17854,328400204.32477,333727354.670948,338323768.943002
"08033",28167.1786783468,30135.8936599319,77881.1829979134,90754.8887428648,105922.480225316
"08035",37166707.369131,35287095.5355774,39917743.8245755,40662742.0994999,38540957.2586169
"08037",6695894.42067118,6706707.65965018,6762300.21380731,6709974.41405313,6759106.79415497
"08039",1752416.18421241,1487786.60955668,1579371.05866694,1868710.01896697,1744899.69581293
"08041",194664433.00614,194664210.694578,194664210.66715,194664210.667146,194664210.667146
"08043",8840095.00776493,8525496.53062517,8918671.93858138,9325240.8318686,8954711.17143234
"08045",5317625.25138496,3451610.68330462,4881703.44587249,4774802.71308774,5513407.10435667
"08047",2117.74369401908,2117.74543014929,2117.74543015181,2117.74543015181,2117.74543015181
"08049",1789519.12375601,1673308.35376652,1765773.82285084,1712967.60230375,1606380.56822346
"08051",1944516.52064724,1691795.39922209,1739926.27031659,2019852.34864651,2001113.38300584
"08053",-0.000196719875332092,-0.000197498831038559,-0.000197501915385956,-0.000197501927598713,-0.000197501927647075
"08055",868658.700338189,694356.311848301,756188.546373711,762133.415423558,775707.345714535
"08057",3789.93579546064,7800.0579794983,11228.42473211,8455.99474609791,26460.495567915
"08059",565650938.766862,583483919.199457,542201052.179698,536294012.539856,575913372.777054
"08061",-2.28352642593461,-4.70157803523932,-11.6732268566277,-17.5720932327364,-29.496954080194
"08063",1557583.24059221,1258218.2301264,1479562.78647325,1459243.22520016,1557924.9233618
"08065",2266.56347096904,2194.90982102626,2197.14936859975,2197.07934572581,2197.08153507303
"08067",9497877.4330893,9219967.91785988,8980809.27069369,9227141.39908534,9932017.13459303
"08069",381086762.729019,372827033.868474,312325708.376899,333266324.624834,387003212.532115
"08071",719932.328572059,566384.935703815,686029.527895666,668322.415326324,633496.581540749
"08073",10998.9690614019,32016.018894946,36549.1556185519,37502.6836437215,37703.4583767485
"08075",3402698.18364246,3102724.51742718,3201504.95929061,3454760.90492062,3401729.5820301
"08077",39000230.9507384,36139767.5311871,37786201.7135008,36691753.4486461,38833280.6068855
"08079",3.20997133022586e-05,3.22631296648313e-05,3.22639616031512e-05,3.22639658384783e-05,3.22639658600407e-05
"08081",722719.024003697,533912.043989519,531719.748069936,771869.582437776,723320.833963999
"08083",3970067.13100459,3264715.05702851,3881256.71619447,3793971.36234831,4036987.02968807
"08085",12293750.4151544,11017103.2619075,11835219.8582186,12416170.6496338,12043356.8404823
"08087",54862019.791056,44335428.8530978,48435851.6644023,53362320.3596503,54053823.7897044
"08089",5962392.3172051,6058543.7239713,6092731.63520467,6269287.57486948,6030198.10858534
"08091",827958.297168721,759229.885691576,791190.406750679,851513.602749968,844342.015270993
"08093",1300923.50967819,1071043.65255136,1111715.50584089,1266248.0369114,1271047.83742876
"08095",127421.335770184,127219.064617542,127049.000298039,126913.083573753,126804.437525589
"08097",1151079.07072117,1205249.52254782,1217513.01891661,1073558.57948276,1262811.4733745
"08099",2843358.72381103,2877361.00134282,2865151.13041734,2869618.96138954,2867977.13920641
"08101",66836108.7210866,68565899.9512344,68693795.331289,68717230.9026446,68722723.416024
"08103",572767.519117351,484004.170676458,488579.615314502,444377.298482552,451603.582538256
"08105",1833772.54150043,1616502.7794727,1913191.36425519,1814482.09369124,1996725.1250127
"08107",2161309.0268072,2148569.01957929,2183582.56922685,2212782.48705156,2187022.30653505
"08109",404640.676791933,400832.62068709,400835.28301411,400835.281093566,400835.281094951
"08111",4.78324416815576e-05,4.81724088955089e-05,4.81748252010692e-05,4.81748423748803e-05,4.81748424969421e-05
"08113",1785566.68151992,1736203.80256271,1709783.79898514,1696193.73431306,1689198.87306893
"08115",304203.732711674,295172.799354233,300039.744624384,297406.517018867,298831.262582663
"08117",3633110.25755783,3783276.2306022,3240132.69713421,3855002.68171854,3603550.25965854
"08119",27551.7401811997,32636.6375504973,32639.8898305836,32639.928321012,32639.9287765527
"08121",23471.4700720954,45095.7040671538,61361.416956297,73706.9409489763,83077.9317905503
"08123",204297128.919945,201119518.327813,203981997.843321,207239603.40021,207632857.651678
"08125",1117910.73936801,1085706.92813363,1105298.25806118,1131935.21677711,1118266.58013492
"09001",900613891.875243,909135951.068445,779595591.67735,785437952.127226,815826181.754273
"09003",1226811129.95231,1177553400.48788,1118509559.84449,1147601418.14721,1216972487.46089
"09005",154088879.489035,132350104.740986,138094129.236302,143813165.8483,149321050.220459
"09007",224724678.56059,193910075.639147,191178440.701043,201017181.160719,223219768.488942
"09009",549141400.010584,487867148.596654,505697657.410071,534549588.797503,552007255.149025
"09011",443345429.165069,557965366.64617,426275008.553144,420601547.376824,462398108.883404
"09013",36130610.2770382,42333976.9603946,42511998.0022833,42288339.7176841,42278149.3446879
"09015",100134513.549545,90430414.2653105,91443800.6702136,90758619.8438129,99216903.0161333
"10001",73462487.6879432,73336015.0811225,73366520.8072673,73382943.4088286,73371470.3495684
"10003",2418652.59372967,7255937.65799173,9973916.7605295,11501538.8370151,12360128.7702072
"10005",127126391.476447,121128023.386394,123594199.570451,127108929.95282,131105621.997141
"11001",27078011.4642235,17898899.5807602,172218.07992821,16669499.3702638,11115176.4349756
"12001",67295549.9607128,65177099.2299198,60017142.0570603,63052289.8353571,69300387.7118035
"12003",1558925.50369109,1532442.85095021,1530438.16517736,1530297.85765294,1530288.09488785
"12005",52251261.6549804,53924281.9551794,52558753.4647651,53268856.3298197,54564098.5310106
"12007",3366251.84833718,2673761.06206209,2816979.19686579,2882936.63542534,3239986.46334581
"12009",721200057.752805,696654942.289773,716093578.413321,680257587.169897,722272159.268912
"12011",460552420.34712,414088858.562682,426805846.847938,435626577.417598,451274073.789259
"12013",26232.5900380704,36454.5735770888,23717.67926429,36005.3327550872,23960.0240275279
"12015",10456185.6843782,10456314.1000586,10456314.3218293,10456314.3222123,10456314.3222129
"12017",6422900.80627273,6315022.97255391,6402975.46254135,6331268.56869444,6389730.57046274
"12019",17207785.978908,17208402.6495309,17208403.0805912,17208403.0808922,17208403.0808924
"12021",77082541.7055841,77423358.8095824,77994560.1298214,78617127.8317951,79252062.4819748
"12023",30281881.8620187,30211144.1954994,28340004.5780316,28295762.4493397,30120615.6836339
