"code","2021 Q4","2022 Q1","2022 Q2","2022 Q3","2022 Q4"
"01081",7317648.04527385,7911159.80087884,8410879.03965001,8473741.77776678,8235118.79552641
"01083",1667089.27904831,1774896.49736673,1795529.18905961,1813005.90730207,1827809.39780772
"01085",2.77595875043417e-05,2.76249778283547e-05,2.76256305699724e-05,2.7625627404742e-05,2.76256274200905e-05
"01087",-1525.63461647108,-1516.97828024785,-1517.02644937043,-1517.02618130031,-1517.02618279217
"01089",39376190.0087102,39555222.1471478,39734254.8638469,39913287.5805462,40092320.2972455
"01091",468829.133322316,493723.807416934,477794.725646926,400360.9758108,386926.003486203
"01093",359496.349839422,389025.406891951,404802.717638732,409652.969306173,407062.781905114
"01095",5232983.46022238,4755960.74165057,4129635.10282088,4432041.08719189,4372650.91157904
"01097",30750305.2522362,30326092.4080057,29959459.3425251,29642583.6799468,29368712.6217701
"01099",555963.249598297,537546.342732415,543974.902943991,541140.797579863,545105.250382623
"01101",20063029.2178136,20002216.6567239,20352512.5232596,20889472.6833794,21162939.233597
"01103",4086493.92732362,3982180.52213032,3374532.05471115,3788192.10934376,3981647.46318782
"01105",1173.50341295786,-1065.98319317948,9005.4698801925,-1188.53452465325,9606.72860473789
"01107",363574.681015675,341959.718823844,349293.899031475,348378.351952921,348963.819240763
"01109",-62443.2310801856,-62442.9197780428,-62442.9197909641,-62442.9197909636,-62442.9197909636
"01111",365856.545627641,357224.155148121,362097.384244617,359534.627839536,360882.764699106
"01113",1242830.64231717,1242703.23976126,1242704.80001409,1242704.78092889,1242704.78116234
"01115",2109240.71667645,2073649.16213272,2073526.80769092,2073526.39844858,2073526.39707987
"01117",20416887.6328622,20435053.8701694,20434861.3800211,20434863.4286283,20434863.4068267
"01119",219372.124885996,217480.00111913,218207.085906993,217910.263629089,218032.153337131
"01121",1074354.39625594,1035180.36868371,1102942.81358217,1075257.58944773,1130566.39949509
"01123",1463095.87010239,1463099.51856766,1463099.51819065,1463099.51819069,1463099.51819069
"01125",14608347.5161436,13819069.2586221,13637423.7782877,14053019.7457856,14287382.9864355
"01127",1510304.58702818,1309733.2118216,1364107.18805486,1299484.56737824,1457954.25726891
"01129",6147.0834565938,6177.49204311278,6177.64015675345,6177.63953097589,6177.63864485654
"01131",706840.15352921,693409.022418351,698664.61933068,696611.490400095,697413.558058646
"01133",229063.244983656,173951.340611164,174036.663278372,174037.112647279,174037.115012421
"02013",1062.8397451023,1062.8397451023,1062.8397451023,1062.8397451023,1062.8397451023
"02016",460524.201015258,460824.791774308,460822.85552544,460822.867968318,460822.867888355
"02020",60196489.4454385,61710600.2063368,60899035.5015624,61668858.9239723,61272822.2756305
"02050",217589.383678605,132629.777940734,110934.89180952,66024.9924678456,119273.102889086
"02060",5.08412312439635e-05,5.06863471541877e-05,5.068681899328e-05,5.06868175558703e-05,5.06868175602471e-05
"02068",25962.227486853,23727.5285442085,23727.4231928726,23727.423664508,23727.4236623965
"02070",-2.07920919503444e-05,-2.07544198170405e-05,-2.0754488072952e-05,-2.07544879492814e-05,-2.07544879495045e-05
"02090",3934902.64765454,3934989.8157503,3934989.77997279,3934989.77998747,3934989.77998746
"02100",-6593.39665253391,35667.1872402867,26584.8034367788,6570.41841076614,15976.4956620043
"02110",4665513.95168535,4624851.36107197,3536884.62324987,3032465.49629685,3032465.49629685
"02122",3336309.35773488,3257225.06044681,3409452.98840988,3257225.72315867,3409452.98484179
"02130",397206.705740592,314953.377013208,469271.105078459,544534.295302518,402526.471073057
"02150",396534.166928017,363182.192856897,390057.97033566,405410.369808889,390106.087222482
"02164",-5.63735182305998e-05,-5.5921115772186e-05,-5.59247463483153e-05,-5.59247172125698e-05,-5.59247174463869e-05
"02170",8542474.00240324,9350022.90438353,9156283.15183012,8870828.07199583,8987298.03998381
"02180",8852.75673672112,14601.7113951103,16267.7171128954,16745.3128012534,16882.2526232246
"02185",806083.226659525,859807.827049275,1000372.9016588,995866.881427121,1017910.35059281
"02188",747414.15497432,592800.396855899,643851.725336642,692248.459486263,732376.430735636
"02220",404983.890153326,404980.550019343,404980.533040334,404980.532954025,404980.532953586
"02240",230668.154617274,224728.699115094,227865.876280378,226209.042109902,227084.064561474
"02282",3.5498556073051e-05,3.57160131365378e-05,3.57173452313546e-05,3.5717353391483e-05,3.57173534414714e-05
"02290",65390.7701276566,61542.9529246085,57859.3476279259,56405.2715505169,55394.3781650211
"04001",1466888.66342772,1481455.47561275,1489121.36008036,1494881.25122998,1499780.32638341
"04003",4996694.78340183,5111469.90004881,5034743.57642019,5117403.62620444,5054144.94318552
"04005",4968960.77553465,5031545.85309349,5031539.65158008,5031539.62132859,5031539.62118102
"04007",845347.319676921,828612.795588179,816947.487674371,811072.965834349,808113.578689668
"04009",270259.611927676,242764.459242657,256329.582098638,238290.087816385,253543.997089109
"04011",0.000146873520004423,0.000145744679979205,0.000145753356068466,0.000145753289385384,0.000145753289897908
"04012",1383036.52708181,1454382.06188431,1340844.27791444,1418525.67478397,1376753.78991927
"04013",953003919.422788,1039154710.54642,968688563.293508,1007207005.8082,980619578.320443
"04015",5408858.37366078,5400791.82294715,5403503.47503145,5402588.91073775,5402897.37031792
"04017",3126212.17658269,3175316.69193728,3175316.78568311,3175316.78564151,3175316.78564152
"04019",107717788.108679,97553565.5849369,94394831.4613763,113450318.414627,105772203.629133
"04021",6826938.6195171,6985461.5164378,6985557.58462665,6985557.62437235,6985557.62438879
"04023",803311.401862954,802433.643519496,802540.054309265,802527.15297203,802528.717124344
"04025",5334158.36122676,5390368.01661394,5409126.97561856,5425539.27737594,5439913.36787861
"04027",4066972.9756845,4120430.46507251,4071959.51338894,4115944.91057411,4076029.96056147
"05001",456970.14835426,450624.48978431,460006.835470656,491390.027980513,469809.9028627
"05003",174676.561242171,178544.43357377,184945.498530918,182463.777430102,181257.271929274
"05005",1962087.09795146,1908012.08646735,1837030.820657,1904791.533547,1875833.22738431
"05007",25174612.4556693,22444713.5586708,16399966.9761806,16979045.5820245,24098875.6189817
"05009",3588302.32200836,3485726.21843515,3529739.06314698,3511113.00364306,3518996.60448751
"05011",168346.159269008,165009.204901217,162783.476165233,161157.26564908,160025.838505484
"05013",14395.0562507363,13270.525737075,13357.4060499934,13350.6873596196,13351.2068962598
"05015",1896828.58227982,1216555.58705528,1059125.55922631,811315.872479426,1508653.74415334
"05017",-4701.24592359925,-6453.95358488191,-8216.52408611764,-9979.07440107388,-11741.6247573508
"05019",78954.5243420696,-23612.0704404256,3633.72449529258,-12310.5712141168,12455.4998942664
"05021",160888.822365269,165301.770964238,160964.729593709,165194.999622467,161068.767251343
"05023",579965.58868342,533571.958544181,561460.820435372,551437.087886092,571317.108110164
"05025",8.1136042209413e-05,8.13418269400351e-05,8.13423488600549e-05,8.1342350183775e-05,8.13423501871282e-05
"05027",262653.439610029,265443.907077789,257677.031621058,259002.295700675,252478.89120839
"05029",55941.1444368729,52974.7078400678,50008.3214939989,47041.9351482433,44075.5488024878
"05031",5232870.87708184,5314028.6267911,4985657.7437695,5208288.23135894,5151453.90601234
"05033",421639.942556338,604084.746423917,565946.39255197,609945.700546394,472815.741834745
"05035",296777.947506638,288093.818047606,295346.14094905,289189.622850442,294416.29451581
"05037",197034.503242242,195107.16375011,195107.16375011,195107.16375011,195107.16375011
"05039",164907.354710681,166780.066923671,165790.921452067,166285.490108139,166036.420442552
"05041",-32306.9485762152,-111654.424449202,-55630.9803634111,-100587.182823269,-63888.3147039149
"05043",297345.559039172,297236.51287273,297235.110693834,297235.092550477,297235.092315693
"05045",37232376.7574744,35879250.9799402,35879273.7166824,35879273.7162896,35879273.7162896
"05047",465282.869617363,474043.501457443,451828.169739457,450071.003886113,436501.852403508
"05049",374751.931938365,425399.696601756,374751.934087956,425399.696601756,374751.934087956
"05051",4117934.25582754,4305213.58789373,4248272.51698239,4272884.12472355,4262246.45266553
"05053",87161.8503113103,117959.678966781,152807.698015491,183109.75269,183109.753668066
"05055",1688287.73604004,1558692.98290811,2104460.62855742,1545397.13310884,1779216.65577978
"05057",202991.557823937,234300.591494645,234196.630235271,234197.056430344,234197.054686993
"05059",517704.167403349,475581.675724774,499366.740576888,485325.024638682,512469.603149012
"05061",140.41256478985,103.781833056209,113.444309200136,110.902869930949,111.571831664447
"05063",823385.132873671,821349.352353855,817827.469124327,813692.512718366,809326.023327873
"05065",186636.526960554,186165.647734373,186170.503694351,186170.425021072,186170.426289326
"05067",57274.053088855,65279.4582944991,60479.0734445082,63760.9702261939,61604.5433321287
"05069",743202.768683368,730520.789995796,717745.935830085,704971.29606353,692196.655801396
"05071",29144.112614511,88508.3910430614,101117.56331789,102859.65181121,133295.356518485
"05073",1.27804650187141e-05,1.26949833026501e-05,1.26955550440142e-05,1.2695551219946e-05,1.2695551245525e-05
"05075",2269.58574096325,2203.00156178806,2209.1600649769,2208.61732981759,2208.66537244641
"05077",478.158772478214,463.756750649516,464.179699728641,464.167269336346,464.167634654987
"05079",944.027280123822,920.934710871997,921.494325498248,921.480760927907,921.481089719421
"05081",-1723.38840319809,-1682.69890592454,-1683.22282223641,-1683.21598688467,-1683.21607604794
"05083",324988.597482046,325043.390049893,325044.033512543,325044.04110542,325044.041195021
"05085",1234851.49801403,1184118.29824805,993748.152998381,1101585.28730112,1267433.17972817
"05087",1326691.10145359,1335449.86425367,1276283.58845001,1277593.37988102,1317509.86613848
"05089",666646.728914801,606646.225531391,574535.165857739,557444.390922023,548347.663708148
"05091",1628393.80984579,1630971.98230469,1631035.90232093,1631037.49282504,1631037.53240467
"05093",129662.92973209,189743.814294998,155963.536565905,173996.725041376,164565.49833641
"05095",84018.2137581487,95239.3599536679,67815.4568764774,83286.65958199,86171.1310535611
"05097",1042.09377020606,588.792714504135,679.816805465139,854.762836439122,655.396348947775
"05099",-1.91099363932517,-1.91075939722123,-1.91075942593397,-1.91075942593079,-1.91075942593079
"05101",-2.79006263116538e-05,-2.78224982847723e-05,-2.782271706118e-05,-2.78227164485629e-05,-2.78227164502807e-05
"05103",356760.621457656,362218.605284775,378030.495292553,360762.078518932,366855.11554452
"05105",6.07452135318268e-06,6.11039031603411e-06,6.11060211593351e-06,6.11060336657265e-06,6.11060337396461e-06
"05107",145779.080301744,145957.194723349,146119.179888861,141916.747407911,143176.729878471
"05109",301833.110890161,305148.09962126,305144.540906203,305144.545250187,305144.545244885
"05111",9867.00849948612,4142.99590380598,4602.59590115777,5949.18167728971,5071.73314732829
"05113",306082.112515584,327363.505911141,354446.87807357,355686.038719924,370772.51255176
"05115",925082.47872379,981352.733871298,930506.681072568,936563.265313116,911525.234560191
"05117",-2297.6686611431,-2289.595557422,-2289.62434014102,-2289.62423752826,-2289.62423789408
"05119",39954296.5429107,43517908.4326828,40057630.5492092,42476720.8986798,42467990.2552089
"05121",164162.218898381,161960.332758636,163108.829291748,162243.983045588,162902.695632327
"05123",437219.135010683,438171.929725132,438653.755370243,438897.541130518,439020.887605827
"05125",1710919.35552583,1733197.39719623,1733197.08131195,1733197.0803912,1733197.08038852
"05127",2064.75806871339,2357.39534261815,2117.33515361262,2990.56578745912,7373.74300332681
"05129",-2695.28667306949,-2660.01170042971,-2660.38415793522,-2660.3802134544,-2660.38025522678
"05131",17947678.00047,17541291.2071099,16878512.9902792,16459734.5090583,17855813.798849
"05133",-2187.83002818925,-2194.37190039048,-2194.45967841173,-2194.46085644879,-2194.46087225884
"05135",182955.064431235,159377.204173214,143068.653265651,127899.3594056,112311.720694225
"05137",29191.5039394541,29606.1449146173,29606.2191430005,29606.2191558839,29606.2191558861
"05139",641314.158844727,731914.97587733,692108.099164565,719099.826590692,700756.044131251
"05141",369859.67781853,369864.680546228,369864.680632086,369864.680632087,369864.680632087
"05143",13512518.9484884,13988036.1878946,12929453.4052687,12961223.5876349,13622786.787359
"05145",977696.729502931,976455.576224556,1003948.15055929,1001458.36557265,987498.054580145
"05147",1055.33741150932,715.296039548204,713.335841851325,713.324731956928,713.324668995077
"05149",835410.109445382,828094.685107902,830048.947542877,829524.423086092,829665.206536962
"06001",979885760.016717,942772123.02601,970854043.339023,952804853.419462,962949280.730786
"06003",-2.97296258740587e-05,-3.02421411927243e-05,-3.02509765562928e-05,-3.02511288710571e-05,-3.02511314968421e-05
"06005",2444365.2970447,1139225.77348737,1436170.18789675,-149264.217969886,1188065.69415272
"06007",9621599.3178097,9706525.56313519,9866966.69672181,9684476.13716213,9733638.27187671
"06009",1307148.55009702,1246525.21645645,1227708.18021211,1315913.8962818,1325548.71253554
"06011",66637.8686523764,73828.2531842906,108439.618399245,99273.5428503765,122691.4899362
"06013",192720480.927247,256463900.940015,189570595.270274,191754587.481837,183931175.317028
"06015",694780.517513493,693507.564442399,702504.900580207,701585.162264939,707859.875020192
"06017",9864419.34784975,9711074.85901877,9708147.20528341,9708097.86475358,9708097.03519704
"06019",48856783.3204324,59424925.9968021,58669418.7532387,61198446.8864256,90899660.344145
"06021",107047.392992296,106966.106559818,106966.548066447,106966.545678449,106966.545691365
"06023",1541587.1593865,1594177.91242755,1594880.39900085,1594889.78221583,1594889.90754873
"06025",1881848.02093344,1384611.79973204,1554618.20719676,1913900.03245411,1935920.30122014
"06027",318403.024602916,318315.923429934,318315.770732281,318315.770464586,318315.770464116
"06029",22926060.7610111,22323531.4628595,22854232.5800258,22778026.5714967,22877516.0079012
"06031",2022949.2019508,1917409.16701796,2032638.20758147,2014681.09392094,2028712.30312705
"06033",1806950.57291992,1396368.61511604,1577113.68965658,1496546.12409929,1739663.09923735
"06035",613705.627982634,644631.296376093,681125.627663472,705850.429656711,728789.670183219
"06037",9255435104.53823,7804666111.90683,6732789967.90726,8129657253.84419,8855638856.60385
"06039",5413248.03790378,4885992.47638613,5443550.06784995,4785069.01131278,5342932.95442504
"06041",203895404.443692,109586130.245199,193360907.521179,118946627.199993,185046297.0034
"06043",153411.761468079,109788.844771325,163890.069355931,162282.557298094,171451.77114654
"06045",2154149.27029273,2192286.28035277,2130955.23447821,2129466.8070666,2108917.78553705
"06047",3185589.2880019,3860813.91075349,3574295.49687985,3831514.20670802,3624726.59505503
"06049",177541.439346933,146677.757191263,165479.186481881,146755.602791486,164577.474337197
"06051",256874.133833154,236412.008265091,216420.021937071,206663.218308328,196369.496550631
"06053",17485296.3573517,15952031.0401223,13929170.3901503,14875235.2079816,16346173.0600124
"06055",5720244.57373276,5720253.41183079,5720253.41151851,5720253.41151852,5720253.41151852
"06057",3187619.10070772,3007767.82416422,3031903.00691051,3286097.28100371,3180625.91698464
"06059",849747090.979946,909804844.151293,866166019.130147,834924437.254024,880900504.112089
"06061",38027067.6587276,38027002.1027105,38027002.0907945,38027002.0907923,38027002.0907923
"06063",449531.715873911,469842.253358807,456136.270503818,465398.448701796,459139.284679974
"06065",87180557.8040212,85358677.4617777,85359342.4191175,85359342.751288,85359342.7514539
"06067",132964292.537656,172847871.744791,173910927.596034,155053450.832904,134358054.576657
"06069",513907.376415401,513965.900963088,513965.496979653,513965.499758494,513965.499739379
"06071",75675500.812122,76155974.6855865,70270496.3228011,62236100.547705,79996322.2458835
"06073",772586934.044257,672857951.118285,678165848.508542,768519019.879363,740102486.61856
"06075",5343397578.05904,5748330502.20629,5135007422.0981,5158579818.82605,6024317611.11795
"06077",20852865.2850023,19580331.9372864,19817945.5399443,17954884.5346164,17957783.166428
"06079",31787255.0036759,33602137.430034,24596469.0787787,50819411.7517759,30207282.2685034
"06081",6928574006.91263,7163400613.17828,7403982596.39757,7644680253.85873,7885380257.30155
"06083",113771155.760575,114693491.265656,115451700.943188,116209452.385121,116967202.591001
"06085",10592843176.8191,12500457033.6885,9563523662.67122,10568766020.6746,10235371501.5287
"06087",10783818.7182175,9703100.60805327,10223166.5686046,10603989.3365875,10147449.2241525
"06089",7226648.39978659,7287085.77670368,7324476.57838907,7287733.69236918,7323077.14002214
"06091",-2.06142224664502,2.07224221229313,-5.00198088762614,2.67958233756986,-0.978132150400656
"06093",2334057.10685732,2442861.54812388,2239212.86804466,2446094.12166289,2225420.39333028
"06095",15026392.9761991,15169023.7754679,15462613.1239673,15206237.2881012,15294219.5360371
"06097",49658654.4782406,44954049.3142813,49293173.5288894,51104977.9568038,50668752.9845683
"06099",14966254.5743672,14407181.3114605,13510967.2013412,12525159.8703197,15600801.6263584
"06101",2607296.46986375,2607979.7727733,2576973.24511593,2598895.13379727,2603416.87545917
"06103",1319355.71323899,1285681.92950524,1299354.80796612,1293829.79306324,1296062.04822815
"06105",309962.075216621,291582.627496115,296612.387278648,286814.498119394,293800.845643751
"06107",11002448.6909739,11192943.0731243,11208845.1411898,11210068.5547071,11210162.0466068
"06109",1661963.39125542,1661383.04938092,1661374.59741977,1661374.47400077,1661374.47219849
"06111",108874360.154636,97463616.9757205,84892142.9162386,87437783.2494857,105716190.994797
"06113",14181877.5432194,13655176.7846262,13794080.5862374,13752943.8128385,13920470.5358538
"06115",98812.8775426601,99488.8503492557,99490.6335722848,99490.6382765606,99490.6382889709
"08001",66738721.6557434,66724577.4381635,66724032.5793582,66724011.1804939,66724010.339443
"08003",609210.300147278,615536.762341543,619164.380721839,621244.724471473,622437.746895556
"08005",609412665.348039,714036178.153484,567202208.11001,597131192.626962,623527796.183867
"08007",352707.732135331,343728.015841371,325418.46725617,405368.963624038,332771.262300024
"08009",15024.3205973235,168735.189358121,80307.6162954454,87123.4445487118,133298.49236218
"08011",6.32182672212375e-05,6.24917933517693e-05,6.25001415885746e-05,6.25000456552468e-05,6.25000467576652e-05
"08013",398258106.449663,401579710.077849,406738431.00065,405904270.629627,405904271.098625
"08015",908958.193900775,1110798.54962403,1110798.57350612,1110798.57350612,1110798.57350612
"08017",-1.08578584252767,-0.0789603942945722,-0.610720580959854,0.110283114495543,-0.0467696063367875
"08019",1673.73095966112,1673.89903698063,1673.89903997905,1673.8990399791,1673.8990399791
"08021",-4.43618078785039e-06,-4.47397346979205e-06,-4.47429543270642e-06,-4.47429817555833e-06,-4.47429819892702e-06
"08023",155.085274457333,151.096670957073,151.199475842995,151.196826215473,151.196894505371
"08025",4.39293891351892e-05,4.41687647926893e-05,4.41700691807154e-05,4.41700762884911e-05,4.41700763272251e-05
"08027",100998.576215672,98470.4669820342,96129.7740476354,99483.6317691972,101265.01918847
"08029",1244084.18530266,1250722.83383812,1257890.83458687,1265065.5462527,1272240.34340557
"08031",686024805.355169,694467707.44376,713812877.595864,727734788.251304,744354860.314518
"08033",-3345.45940666676,-5074.7598505203,6097.99883980166,-3071.63414829186,4403.27121525928
"08035",158123489.528664,164439778.644041,156139802.261667,150874314.566267,160061955.874221
"08037",3561344.69052095,3562766.37413958,3563679.99969785,3564233.52645974,3564568.88464546
"08039",426965.250444921,426965.064332163,426965.064328676,426965.064328676,426965.064328676
"08041",111737124.915752,114017153.018112,112409687.907165,104267763.189748,112313387.582223
"08043",874352.568342141,950094.890931135,975843.870089749,975846.408008162,975846.531267609
"08045",2136969.6921983,2080063.2499876,2117269.86875493,2139797.24740253,2119615.55430497
"08047",1543.95604165112,1543.9336972226,1543.93369776398,1543.93369776396,1543.93369776396
"08049",443864.190864715,447663.493390741,453383.259177241,454992.752840144,458316.96352878
"08051",1152971.48371609,1162665.14386002,1172109.57022789,1181534.23551772,1190957.2188869
"08053",32656.8109055803,30937.0536615176,29386.2613201064,27993.6170164885,26742.9914108784
"08055",191734.621905705,191734.608331438,191734.608331425,191734.608331425,191734.608331425
"08057",-0.000312170398850357,-0.000314205305840065,-0.000314218570317041,-0.000314218656781098,-0.00031421865734471
"08059",92353076.3563893,116424079.04335,98861821.4299533,121227406.152714,107623253.181355
"08061",-6.28707242756646e-05,-6.21249287263755e-05,-6.2133775622388e-05,-6.21336706773197e-05,-6.21336719222113e-05
"08063",238613.211777418,250165.995821104,256537.744430835,260099.42255864,262090.541649816
"08065",110307.774337492,101915.017585269,102083.152985775,101960.636747527,102046.461984919
"08067",7701752.50408153,7701246.41880624,7701247.66239732,7701247.65934166,7701247.65934917
"08069",50972464.0129189,51848224.4242023,52473424.4816312,54894020.6229691,55054602.884343
"08071",184299.238251884,184286.616421462,184286.587612861,184286.587547058,184286.587546907
"08073",1158.36439282185,800.765027309666,964.865825364845,897.857703031713,926.756854427221
"08075",390013.978270316,379230.621991498,377932.994734249,379917.775516342,382435.437835141
"08077",7877907.92803369,8004562.68588628,7886115.94050347,7995788.25721377,7894226.19191458
"08079",3.57064187766321e-05,3.53129595000752e-05,3.53172951430958e-05,3.53172473673671e-05,3.53172478938291e-05
"08081",276806.045404559,280840.267600054,281185.507827665,281072.302387659,281108.035829681
"08083",1496369.41030659,1587873.34303442,1241659.32177839,1354236.80200363,1067468.16589049
"08085",1872385.37078938,1780794.08273109,1648619.65563326,1716577.72309947,1787029.65983685
"08087",3797294.52151921,3183294.47071316,3292659.53240806,3403278.33706091,3876971.53366379
"08089",1122033.1477211,1122033.14261254,1122033.14261254,1122033.14261254,1122033.14261254
"08091",251625.692899582,247132.593433825,238077.847543886,236473.445315881,232912.615443329
"08093",379256.154659259,391514.444098475,391487.506806483,391487.578896024,391487.578703199
"08095",312555.430608365,316250.722665654,313771.804449319,315288.052746813,314226.804472454
"08097",2461305.04493669,2556396.00072933,2582781.99323066,2590017.23566916,2592001.3371448
"08099",306586.368125935,306570.950744454,306570.900258577,306570.900093252,306570.900092711
"08101",6323839.14496386,6574291.78104127,7044840.79285092,6312023.35422358,6979526.07702913
"08103",29016.6619702101,29041.0988382166,29041.1077352117,29041.107738455,29041.1077384562
"08105",188810.542646237,190787.810793794,196244.909531992,197292.74631571,200680.890729097
"08107",1734587.65500471,1735795.58854971,1753228.55609451,1739139.55808826,1741152.86321414
"08109",2885.86685791177,2899.9262445759,2899.94718709518,2899.94721829036,2899.94721833683
"08111",-0.00010213884555039,-0.000101569632287754,-0.000101572804504649,-0.000101572786825931,-0.000101572786924458
"08113",1016599.43197446,489212.247438343,546868.823561699,704032.183589149,988776.431547554
"08115",71129.9128479138,71189.6920104952,71183.7936144501,71184.3561611871,71184.3023283704
"08117",2624290.54928575,2717155.42707072,2716787.33277478,2716788.72108157,2716788.7158444
"08119",643213.686097683,643213.686097683,643213.686097683,643213.686097683,643213.686097683
"08121",59487.2530561386,71764.4937159511,68314.9691971219,72278.5262087208,21862.7668109078
"08123",10552982.1061348,9271321.13908746,9864063.57846958,9498365.46770801,9498365.46651483
"08125",386090.602410412,357630.65318481,373561.043878558,361243.052014798,379909.390374643
"09001",598482685.332589,683520742.653902,601602287.86059,624436568.24136,665701658.886232
"09003",313174499.350956,248730562.114401,230114281.150052,267362113.48666,324020992.280979
"09005",9341360.64989574,9349988.84129984,9350070.50536949,9350071.27088558,9350071.27806086
"09007",17505731.7811711,17812397.0262983,16919383.6810431,17160723.4045803,16300800.098109
"09009",129281242.859724,113027369.19485,108735437.168308,116405310.31529,128654748.397019
"09011",22112424.099569,21907368.6355109,22135988.9920587,21485182.8530198,21319308.1842767
"09013",10210969.7152072,10680823.8216112,9869775.69463194,8863604.5223373,9669351.6756356
"09015",4014198.05393986,4060744.04253504,4100346.51319969,4132835.00962936,4159667.5608024
"10001",6891914.45584124,7226380.05633788,7173518.76380117,7162170.50533464,7169243.73210169
"10003",48125776.4512419,51447079.9368938,47604831.9899582,50532315.0561558,47060662.6460017
"10005",10882620.8656049,11156553.4193556,10853721.6920924,11265591.9633484,10956253.4579074
"11001",993029362.829881,1058220937.28046,862170253.127495,919090571.628073,1007616129.13033
"12001",22402456.2873721,26769834.5298339,24713668.6455166,25195675.8471978,24255292.6464554
"12003",461477.805744854,480554.001574587,450667.254532965,480132.793853774,451028.186130345
"12005",8202292.5788627,8562414.48431706,8487959.97245988,8436395.56915798,8491128.8666056
"12007",307891.400792275,330191.222290767,328509.666628861,327001.642774396,325649.242733676
"12009",36290082.5668125,35515093.7342235,35085364.6852804,34727426.2648302,34429472.8150458
"12011",462579370.305326,570455476.923528,523459445.959407,497685105.431961,478706322.517999
"12013",142442.159383602,129799.901432668,117085.920178866,117085.919820334,117085.919819458
"12015",5169204.77723972,5457836.30889882,5685296.06105527,5511380.80656319,5362457.25859187
"12017",2775941.61037838,2535611.19770453,2671089.30142282,2895571.58219427,2765093.87508203
"12019",9424550.51725753,9401859.2055257,9482961.49376366,9564063.857102,9645166.22047619
"12021",27865839.7511475,28624715.9735937,29107170.9685559,27323099.3876918,27487731.6835725
"12023",999181.493338841,990501.354734982,989308.766349471,989140.194671527,989116.273683932
